filename,width,height,class,xmin,ymin,xmax,ymax
004_190312_0073.jpg,512,512,Plastic_4,10,26,315,512
004_190312_0074.jpg,512,512,Plastic_4,5,90,323,442
004_190312_0075.jpg,512,512,Plastic_4,40,41,461,322
004_190312_0076.jpg,512,512,Plastic_4,23,74,493,271
004_190312_0077.jpg,512,512,Plastic_4,102,35,492,290
004_190312_0078.jpg,512,512,Plastic_4,109,37,512,312
004_190312_0079.jpg,512,512,Plastic_4,3,181,499,371
004_190312_0080.jpg,512,512,Plastic_4,14,85,467,423
004_190312_0081.jpg,512,512,Plastic_4,61,115,512,367
004_190312_0082.jpg,512,512,Plastic_4,103,70,432,405
004_190312_0083.jpg,512,512,Plastic_4,68,78,512,343
004_190312_0084.jpg,512,512,Plastic_4,79,86,476,394
004_190312_0085.jpg,512,512,Plastic_4,8,68,497,233
004_190312_0086.jpg,512,512,Plastic_4,11,84,483,310
004_190312_0087.jpg,512,512,Plastic_4,25,57,512,352
004_190312_0088.jpg,512,512,Plastic_4,48,92,504,352
004_190312_0089.jpg,512,512,Plastic_4,52,59,496,419
004_190312_0090.jpg,512,512,Plastic_4,104,155,444,424
004_190312_0091.jpg,512,512,Plastic_4,56,106,433,388
004_190312_0092.jpg,512,512,Plastic_4,1,126,397,445
004_190312_0093.jpg,512,512,Plastic_4,5,168,501,365
004_190312_0094.jpg,512,512,Plastic_4,25,108,498,361
004_190312_0095.jpg,512,512,Plastic_4,17,87,452,441
004_190312_0096.jpg,512,512,Plastic_4,20,141,470,435
004_190312_0097.jpg,512,512,Plastic_4,26,90,449,412
004_190312_0098.jpg,512,512,Plastic_4,71,30,354,379
004_190312_0099.jpg,512,512,Plastic_4,72,121,401,368
004_190312_0100.jpg,512,512,Plastic_4,93,59,387,437
004_190312_0101.jpg,512,512,Plastic_4,88,77,454,381
004_190312_0102.jpg,512,512,Plastic_4,78,95,445,373
004_190312_0103.jpg,512,512,Plastic_4,39,111,504,318
004_190312_0104.jpg,512,512,Plastic_4,63,43,465,348
004_190312_0105.jpg,512,512,Plastic_4,152,115,434,391
004_190312_0106.jpg,512,512,Plastic_4,44,152,443,345
004_190312_0107.jpg,512,512,Plastic_4,121,117,440,429
004_190312_0108.jpg,512,512,Plastic_4,93,105,354,360
004_190312_0109.jpg,512,512,Plastic_4,137,192,352,344
004_190312_0110.jpg,512,512,Plastic_4,176,179,357,311
004_190312_0111.jpg,512,512,Plastic_4,157,10,352,488
004_190312_0112.jpg,512,512,Plastic_4,2,148,499,350
004_190312_0113.jpg,512,512,Plastic_4,1,119,499,397
004_190312_0114.jpg,512,512,Plastic_4,8,98,500,375
004_190312_0115.jpg,512,512,Plastic_4,7,114,511,406
004_190312_0116.jpg,512,512,Plastic_4,1,63,509,434
004_190312_0117.jpg,512,512,Plastic_4,5,106,512,353
004_190312_0118.jpg,512,512,Plastic_4,8,70,499,426
004_190312_0119.jpg,512,512,Plastic_4,25,88,498,419
004_190312_0120.jpg,512,512,Plastic_4,77,104,462,401
004_190312_0121.jpg,512,512,Plastic_4,130,35,434,439
004_190312_0122.jpg,512,512,Plastic_4,4,1,392,388
004_190312_0123.jpg,512,512,Plastic_4,96,35,414,457
004_190312_0124.jpg,512,512,Plastic_4,143,141,441,369
004_190312_0125.jpg,512,512,Plastic_4,25,41,414,477
004_190312_0126.jpg,512,512,Plastic_4,81,32,382,464
004_190312_0127.jpg,512,512,Plastic_4,104,46,426,423
004_190312_0128.jpg,512,512,Plastic_4,131,137,435,428
004_190312_0129.jpg,512,512,Plastic_4,46,81,463,512
004_190312_0130.jpg,512,512,Plastic_4,39,51,461,410
004_190312_0131.jpg,512,512,Plastic_4,144,41,397,383
004_190312_0132.jpg,512,512,Plastic_4,25,188,458,410
004_190312_0133.jpg,512,512,Plastic_4,2,1,451,512
004_190312_0134.jpg,512,512,Plastic_4,225,72,488,406
004_190312_0135.jpg,512,512,Plastic_4,59,79,512,511
004_190312_0136.jpg,512,512,Plastic_4,156,88,399,399
004_190312_0137.jpg,512,512,Plastic_4,96,21,480,459
004_190312_0138.jpg,512,512,Plastic_4,81,1,448,361
004_190312_0139.jpg,512,512,Plastic_4,58,26,465,433
004_190312_0140.jpg,512,512,Plastic_4,90,1,468,490
004_190312_0141.jpg,512,512,Plastic_4,2,81,394,379
004_190312_0142.jpg,512,512,Plastic_4,37,1,462,408
004_190312_0143.jpg,512,512,Plastic_4,110,37,363,426
004_190312_0144.jpg,512,512,Plastic_4,1,176,512,482
004_190312_0145.jpg,512,512,Plastic_4,139,194,475,512
004_190312_0146.jpg,512,512,Plastic_4,65,41,506,433
004_190312_0147.jpg,512,512,Plastic_4,112,30,412,400
004_190312_0148.jpg,512,512,Plastic_4,39,43,434,388
004_190312_0149.jpg,512,512,Plastic_4,83,87,397,405
004_190312_0150.jpg,512,512,Plastic_4,25,19,408,480
004_190312_0151.jpg,512,512,Plastic_4,137,27,512,511
004_190312_0152.jpg,512,512,Plastic_4,141,67,381,384
004_190312_0153.jpg,512,512,Plastic_4,94,133,492,512
004_190312_0154.jpg,512,512,Plastic_4,98,159,451,339
004_190312_0155.jpg,512,512,Plastic_4,59,4,449,435
004_190312_0156.jpg,512,512,Plastic_4,57,2,407,430
004_190312_0157.jpg,512,512,Plastic_4,21,44,416,512
004_190312_0158.jpg,512,512,Plastic_4,75,107,477,512
004_190312_0159.jpg,512,512,Plastic_4,1,141,512,356
004_190312_0160.jpg,512,512,Plastic_4,132,186,476,512
004_190312_0161.jpg,512,512,Plastic_4,130,75,408,512
004_190312_0162.jpg,512,512,Plastic_4,61,81,392,456
004_190312_0163.jpg,512,512,Plastic_4,117,127,400,346
004_190312_0164.jpg,512,512,Plastic_4,93,166,449,512
004_190312_0165.jpg,512,512,Plastic_4,58,1,399,447
004_190312_0166.jpg,512,512,Plastic_4,71,135,479,512
004_190312_0167.jpg,512,512,Plastic_4,145,62,414,415
004_190312_0168.jpg,512,512,Plastic_4,58,68,439,415
004_190312_0169.jpg,512,512,Plastic_4,32,69,471,399
004_190312_0170.jpg,512,512,Plastic_4,83,22,431,431
004_190312_0171.jpg,512,512,Plastic_4,79,105,452,509
004_190312_0172.jpg,512,512,Plastic_4,119,1,512,508
004_190312_0173.jpg,512,512,Plastic_4,10,1,495,308
004_190312_0174.jpg,512,512,Plastic_4,114,88,382,512
004_190312_0175.jpg,512,512,Plastic_4,176,1,444,444
004_190312_0176.jpg,512,512,Plastic_4,115,28,384,386
004_190312_0177.jpg,512,512,Plastic_4,3,64,444,512
004_190312_0178.jpg,512,512,Plastic_4,157,110,359,362
004_190312_0179.jpg,512,512,Plastic_4,64,132,459,512
004_190312_0180.jpg,512,512,Plastic_4,80,18,390,512
004_190312_0181.jpg,512,512,Plastic_4,55,1,476,430
004_190312_0182.jpg,512,512,Plastic_4,57,117,434,512
004_190312_0183.jpg,512,512,Plastic_4,148,135,353,415
004_190312_0184.jpg,512,512,Plastic_4,141,161,443,370
004_190312_0185.jpg,512,512,Plastic_4,79,1,385,334
004_190312_0186.jpg,512,512,Plastic_4,90,75,501,423
004_190312_0187.jpg,512,512,Plastic_4,98,1,398,401
004_190312_0188.jpg,512,512,Plastic_4,94,153,426,395
004_190312_0189.jpg,512,512,Plastic_4,149,127,370,439
004_190312_0190.jpg,512,512,Plastic_4,72,67,510,297
004_190312_0191.jpg,512,512,Plastic_4,37,98,328,364
004_190312_0192.jpg,512,512,Plastic_4,46,130,359,366
004_190312_0193.jpg,512,512,Plastic_4,39,104,423,381
004_190312_0194.jpg,512,512,Plastic_4,29,97,449,405
004_190312_0195.jpg,512,512,Plastic_4,61,84,502,397
004_190312_0196.jpg,512,512,Plastic_4,52,50,346,457
004_190312_0197.jpg,512,512,Plastic_4,100,61,451,352
004_190312_0198.jpg,512,512,Plastic_4,106,79,360,409
004_190312_0199.jpg,512,512,Plastic_4,138,39,373,390
004_190312_0200.jpg,512,512,Plastic_4,101,40,302,371
004_190312_0201.jpg,512,512,Plastic_4,86,156,477,372
004_190312_0202.jpg,512,512,Plastic_4,135,177,465,359
004_190312_0203.jpg,512,512,Plastic_4,83,78,480,384
004_190312_0204.jpg,512,512,Plastic_4,99,55,474,457
004_190312_0205.jpg,512,512,Plastic_4,83,1,465,422
004_190312_0206.jpg,512,512,Plastic_4,105,2,457,332
004_190312_0207.jpg,512,512,Plastic_4,46,101,434,432
004_190312_0208.jpg,512,512,Plastic_4,117,81,443,292
004_190312_0209.jpg,512,512,Plastic_4,122,56,483,463
004_190312_0210.jpg,512,512,Plastic_4,41,91,440,339
004_190312_0211.jpg,512,512,Plastic_4,6,86,383,317
004_190312_0212.jpg,512,512,Plastic_4,104,1,385,320
004_190312_0213.jpg,512,512,Plastic_4,94,55,417,450
004_190312_0214.jpg,512,512,Plastic_4,79,182,448,383
004_190312_0215.jpg,512,512,Plastic_4,85,157,469,357
004_190312_0216.jpg,512,512,Plastic_4,1,54,297,490
004_190312_0217.jpg,512,512,Plastic_4,6,117,430,457
004_190312_0218.jpg,512,512,Plastic_4,70,179,348,505
004_190312_0219.jpg,512,512,Plastic_4,48,5,298,455
004_190312_0220.jpg,512,512,Plastic_4,2,171,474,393
004_190312_0221.jpg,512,512,Plastic_4,79,119,512,315
004_190312_0222.jpg,512,512,Plastic_4,116,69,497,373
004_190312_0223.jpg,512,512,Plastic_4,59,119,425,490
004_190312_0224.jpg,512,512,Plastic_4,130,113,469,435
004_190312_0225.jpg,512,512,Plastic_4,86,84,443,392
004_190312_0226.jpg,512,512,Plastic_4,57,79,304,397
004_190312_0227.jpg,512,512,Plastic_4,54,72,510,261
004_190312_0228.jpg,512,512,Plastic_4,1,230,512,414
005_190312_0001.jpg,512,512,Plastic_5,111,150,334,388
005_190312_0002.jpg,512,512,Plastic_5,131,146,306,341
005_190312_0003.jpg,512,512,Plastic_5,117,179,411,375
005_190312_0004.jpg,512,512,Plastic_5,116,117,357,290
005_190312_0005.jpg,512,512,Plastic_5,124,216,418,370
005_190312_0006.jpg,512,512,Plastic_5,67,175,395,347
005_190312_0007.jpg,512,512,Plastic_5,130,170,443,280
005_190312_0008.jpg,512,512,Plastic_5,72,134,437,296
005_190312_0009.jpg,512,512,Plastic_5,60,166,408,426
005_190312_0010.jpg,512,512,Plastic_5,88,182,377,397
005_190312_0011.jpg,512,512,Plastic_5,137,199,413,374
005_190312_0012.jpg,512,512,Plastic_5,144,141,461,265
005_190312_0013.jpg,512,512,Plastic_5,47,173,385,352
005_190312_0014.jpg,512,512,Plastic_5,97,143,481,335
005_190312_0015.jpg,512,512,Plastic_5,143,128,424,415
005_190312_0016.jpg,512,512,Plastic_5,179,152,443,419
005_190312_0017.jpg,512,512,Plastic_5,174,164,379,370
005_190312_0018.jpg,512,512,Plastic_5,156,196,379,429
005_190312_0019.jpg,512,512,Plastic_5,173,155,365,358
005_190312_0020.jpg,512,512,Plastic_5,148,121,388,352
005_190312_0021.jpg,512,512,Plastic_5,102,135,339,386
005_190312_0022.jpg,512,512,Plastic_5,183,184,383,377
005_190312_0023.jpg,512,512,Plastic_5,148,185,377,388
005_190312_0024.jpg,512,512,Plastic_5,119,148,417,419
005_190312_0025.jpg,512,512,Plastic_5,92,138,411,419
005_190312_0026.jpg,512,512,Plastic_5,106,97,342,344
005_190312_0027.jpg,512,512,Plastic_5,128,92,422,428
005_190312_0028.jpg,512,512,Plastic_5,40,21,396,434
005_190312_0029.jpg,512,512,Plastic_5,114,208,333,395
005_190312_0030.jpg,512,512,Plastic_5,148,118,361,342
005_190312_0031.jpg,512,512,Plastic_5,126,100,380,406
005_190312_0032.jpg,512,512,Plastic_5,124,172,363,418
005_190312_0033.jpg,512,512,Plastic_5,159,186,331,370
005_190312_0034.jpg,512,512,Plastic_5,164,190,337,362
005_190312_0035.jpg,512,512,Plastic_5,113,88,371,290
005_190312_0036.jpg,512,512,Plastic_5,102,109,401,352
005_190312_0037.jpg,512,512,Plastic_5,131,106,387,256
005_190312_0038.jpg,512,512,Plastic_5,91,50,483,370
005_190312_0039.jpg,512,512,Plastic_5,148,242,354,374
005_190312_0040.jpg,512,512,Plastic_5,82,113,379,285
005_190312_0041.jpg,512,512,Plastic_5,141,204,390,365
005_190312_0042.jpg,512,512,Plastic_5,101,232,408,459
005_190312_0043.jpg,512,512,Plastic_5,128,195,309,366
005_190312_0044.jpg,512,512,Plastic_5,178,205,303,338
005_190312_0045.jpg,512,512,Plastic_5,207,214,357,368
005_190312_0046.jpg,512,512,Plastic_5,157,228,319,388
005_190312_0047.jpg,512,512,Plastic_5,183,186,348,330
005_190312_0048.jpg,512,512,Plastic_5,207,178,439,312
005_190312_0049.jpg,512,512,Plastic_5,152,209,310,338
005_190312_0050.jpg,512,512,Plastic_5,122,150,284,304
005_190312_0051.jpg,512,512,Plastic_5,126,220,288,357
005_190312_0052.jpg,512,512,Plastic_5,250,167,435,343
005_190312_0053.jpg,512,512,Plastic_5,229,200,380,341
005_190312_0054.jpg,512,512,Plastic_5,248,249,454,456
005_190312_0055.jpg,512,512,Plastic_5,70,117,331,346
005_190312_0056.jpg,512,512,Plastic_5,124,96,381,323
005_190312_0057.jpg,512,512,Plastic_5,137,39,449,292
005_190312_0058.jpg,512,512,Plastic_5,228,225,443,439
005_190312_0059.jpg,512,512,Plastic_5,111,170,339,371
005_190312_0060.jpg,512,512,Plastic_5,131,121,434,412
005_190312_0061.jpg,512,512,Plastic_5,65,112,505,310
005_190312_0062.jpg,512,512,Plastic_5,114,149,437,345
005_190312_0063.jpg,512,512,Plastic_5,72,116,499,420
005_190312_0064.jpg,512,512,Plastic_5,74,87,500,469
005_190312_0065.jpg,512,512,Plastic_5,90,84,361,389
005_190312_0066.jpg,512,512,Plastic_5,57,175,466,450
005_190312_0067.jpg,512,512,Plastic_5,128,146,348,373
005_190312_0068.jpg,512,512,Plastic_5,108,97,365,340
005_190312_0069.jpg,512,512,Plastic_5,123,94,396,330
005_190312_0070.jpg,512,512,Plastic_5,74,127,365,397
005_190312_0071.jpg,512,512,Plastic_5,114,123,408,390
005_190312_0072.jpg,512,512,Plastic_5,140,72,412,336
005_190312_0073.jpg,512,512,Plastic_5,113,84,374,406
005_190312_0074.jpg,512,512,Plastic_5,69,79,391,364
005_190312_0075.jpg,512,512,Plastic_5,98,24,416,330
005_190312_0076.jpg,512,512,Plastic_5,104,70,448,416
005_190312_0077.jpg,512,512,Plastic_5,58,159,443,447
005_190312_0078.jpg,512,512,Plastic_5,19,78,459,361
005_190312_0079.jpg,512,512,Plastic_5,12,13,502,332
005_190312_0080.jpg,512,512,Plastic_5,32,53,443,416
005_190312_0081.jpg,512,512,Plastic_5,23,66,479,386
005_190312_0082.jpg,512,512,Plastic_5,4,68,490,420
005_190312_0083.jpg,512,512,Plastic_5,17,120,508,332
005_190312_0084.jpg,512,512,Plastic_5,62,115,452,301
005_190312_0085.jpg,512,512,Plastic_5,130,93,457,424
005_190312_0086.jpg,512,512,Plastic_5,161,89,481,404
005_190312_0087.jpg,512,512,Plastic_5,53,27,452,340
005_190312_0088.jpg,512,512,Plastic_5,32,24,488,492
005_190312_0089.jpg,512,512,Plastic_5,12,80,503,348
005_190312_0090.jpg,512,512,Plastic_5,44,50,508,301
005_190312_0091.jpg,512,512,Plastic_5,44,20,492,364
005_190312_0092.jpg,512,512,Plastic_5,32,64,472,336
005_190312_0093.jpg,512,512,Plastic_5,60,95,441,445
005_190312_0094.jpg,512,512,Plastic_5,61,77,428,446
005_190312_0095.jpg,512,512,Plastic_5,88,116,423,455
005_190312_0096.jpg,512,512,Plastic_5,57,123,376,455
005_190312_0097.jpg,512,512,Plastic_5,67,46,450,396
005_190312_0098.jpg,512,512,Plastic_5,139,141,374,391
005_190312_0099.jpg,512,512,Plastic_5,124,73,412,366
005_190312_0100.jpg,512,512,Plastic_5,81,117,440,475
005_190312_0101.jpg,512,512,Plastic_5,86,99,387,410
005_190312_0102.jpg,512,512,Plastic_5,108,119,314,295
005_190312_0103.jpg,512,512,Plastic_5,144,155,330,346
005_190312_0104.jpg,512,512,Plastic_5,177,112,377,331
005_190312_0105.jpg,512,512,Plastic_5,53,184,257,364
005_190312_0106.jpg,512,512,Plastic_5,75,190,334,415
005_190312_0107.jpg,512,512,Plastic_5,107,57,462,373
005_190312_0108.jpg,512,512,Plastic_5,150,154,325,316
005_190312_0109.jpg,512,512,Plastic_5,133,230,301,401
005_190312_0110.jpg,512,512,Plastic_5,117,186,298,368
005_190312_0111.jpg,512,512,Plastic_5,153,34,388,256
005_190312_0112.jpg,512,512,Plastic_5,90,84,361,310
005_190312_0113.jpg,512,512,Plastic_5,112,97,379,293
005_190312_0114.jpg,512,512,Plastic_5,128,72,361,259
005_190312_0115.jpg,512,512,Plastic_5,145,77,359,226
005_190312_0116.jpg,512,512,Plastic_5,221,160,403,353
005_190312_0117.jpg,512,512,Plastic_5,212,198,368,350
005_190312_0118.jpg,512,512,Plastic_5,165,90,390,290
005_190312_0119.jpg,512,512,Plastic_5,94,108,367,315
005_190312_0120.jpg,512,512,Plastic_5,119,119,420,291
005_190312_0121.jpg,512,512,Plastic_5,130,144,425,359
005_190312_0122.jpg,512,512,Plastic_5,94,81,317,291
005_190312_0123.jpg,512,512,Plastic_5,112,133,370,397
005_190312_0124.jpg,512,512,Plastic_5,103,69,362,264
005_190312_0125.jpg,512,512,Plastic_5,32,146,332,391
005_190312_0126.jpg,512,512,Plastic_5,97,126,343,342
005_190312_0127.jpg,512,512,Plastic_5,135,74,357,222
005_190312_0128.jpg,512,512,Plastic_5,34,61,399,286
005_190312_0129.jpg,512,512,Plastic_5,90,149,278,308
005_190312_0130.jpg,512,512,Plastic_5,114,90,332,297
005_190312_0131.jpg,512,512,Plastic_5,83,109,349,346
005_190312_0132.jpg,512,512,Plastic_5,126,140,341,390
005_190312_0133.jpg,512,512,Plastic_5,119,175,318,428
005_190312_0134.jpg,512,512,Plastic_5,101,171,329,435
005_190312_0135.jpg,512,512,Plastic_5,85,135,356,435
005_190312_0136.jpg,512,512,Plastic_5,143,69,450,365
005_190312_0137.jpg,512,512,Plastic_5,141,53,409,247
005_190312_0138.jpg,512,512,Plastic_5,141,186,312,368
005_190312_0139.jpg,512,512,Plastic_5,98,65,369,277
005_190312_0140.jpg,512,512,Plastic_5,101,150,361,311
005_190312_0141.jpg,512,512,Plastic_5,103,41,352,240
005_190312_0142.jpg,512,512,Plastic_5,94,66,371,302
005_190312_0143.jpg,512,512,Plastic_5,143,150,377,343
005_190312_0144.jpg,512,512,Plastic_5,80,93,330,305
005_190312_0145.jpg,512,512,Plastic_5,141,99,363,267
005_190312_0146.jpg,512,512,Plastic_5,157,39,402,275
005_190312_0147.jpg,512,512,Plastic_5,115,106,403,414
005_190312_0148.jpg,512,512,Plastic_5,54,82,467,512
005_190312_0149.jpg,512,512,Plastic_5,7,2,512,509
005_190312_0150.jpg,512,512,Plastic_5,17,32,481,492
005_190312_0151.jpg,512,512,Plastic_5,100,91,455,426
005_190312_0152.jpg,512,512,Plastic_5,108,52,469,407
005_190312_0153.jpg,512,512,Plastic_5,81,112,454,466
005_190312_0154.jpg,512,512,Plastic_5,124,119,363,373
005_190312_0155.jpg,512,512,Plastic_5,41,91,416,375
005_190312_0156.jpg,512,512,Plastic_5,106,197,385,405
005_190312_0157.jpg,512,512,Plastic_5,4,161,334,370
005_190312_0158.jpg,512,512,Plastic_5,125,68,395,426
005_190312_0159.jpg,512,512,Plastic_5,79,2,485,501
005_190312_0160.jpg,512,512,Plastic_5,134,184,386,512
005_190312_0161.jpg,512,512,Plastic_5,52,139,462,512
005_190312_0162.jpg,512,512,Plastic_5,81,159,465,512
005_190312_0163.jpg,512,512,Plastic_5,61,1,398,434
005_190312_0164.jpg,512,512,Plastic_5,127,45,421,418
005_190312_0165.jpg,512,512,Plastic_5,67,1,452,439
005_190312_0166.jpg,512,512,Plastic_5,5,193,305,398
005_190312_0167.jpg,512,512,Plastic_5,93,1,452,459
005_190312_0168.jpg,512,512,Plastic_5,61,1,463,401
005_190312_0169.jpg,512,512,Plastic_5,52,30,473,512
005_190312_0170.jpg,512,512,Plastic_5,98,81,374,445
005_190312_0171.jpg,512,512,Plastic_5,156,117,397,442
100_190312_0001.jpg,512,512,Metal_0,156,1,429,366
100_190312_0002.jpg,512,512,Metal_0,187,1,439,341
100_190312_0003.jpg,512,512,Metal_0,143,17,386,384
100_190312_0004.jpg,512,512,Metal_0,145,4,448,426
100_190312_0005.jpg,512,512,Metal_0,68,3,348,396
100_190312_0006.jpg,512,512,Metal_0,105,2,352,352
100_190312_0007.jpg,512,512,Metal_0,124,202,345,424
100_190312_0008.jpg,512,512,Metal_0,70,68,330,405
100_190312_0009.jpg,512,512,Metal_0,163,190,480,512
100_190312_0010.jpg,512,512,Metal_0,57,65,285,390
100_190312_0011.jpg,512,512,Metal_0,190,90,409,392
100_190312_0012.jpg,512,512,Metal_0,81,150,354,370
100_190312_0013.jpg,512,512,Metal_0,85,35,370,409
100_190312_0014.jpg,512,512,Metal_0,143,45,392,379
100_190312_0015.jpg,512,512,Metal_0,117,3,425,371
100_190312_0016.jpg,512,512,Metal_0,138,1,383,377
100_190312_0017.jpg,512,512,Metal_0,130,18,372,435
100_190312_0018.jpg,512,512,Metal_0,97,63,336,496
100_190312_0019.jpg,512,512,Metal_0,143,32,406,392
100_190312_0020.jpg,512,512,Metal_0,161,108,423,366
100_190312_0021.jpg,512,512,Metal_0,68,6,341,444
100_190312_0022.jpg,512,512,Metal_0,117,1,421,465
100_190312_0023.jpg,512,512,Metal_0,85,32,370,487
100_190312_0024.jpg,512,512,Metal_0,99,1,394,435
100_190312_0025.jpg,512,512,Metal_0,112,2,399,462
100_190312_0026.jpg,512,512,Metal_0,270,152,468,510
100_190312_0027.jpg,512,512,Metal_0,92,35,297,435
100_190312_0028.jpg,512,512,Metal_0,99,157,325,512
100_190312_0029.jpg,512,512,Metal_0,164,75,329,405
100_190312_0030.jpg,512,512,Metal_0,1,103,177,485
100_190312_0031.jpg,512,512,Metal_0,266,1,512,484
100_190312_0032.jpg,512,512,Metal_0,125,64,405,342
100_190312_0033.jpg,512,512,Metal_0,172,76,457,433
100_190312_0034.jpg,512,512,Metal_0,9,1,372,308
100_190312_0035.jpg,512,512,Metal_0,36,1,393,362
100_190312_0036.jpg,512,512,Metal_0,109,111,412,479
100_190312_0037.jpg,512,512,Metal_0,167,106,343,335
100_190312_0038.jpg,512,512,Metal_0,99,75,436,410
100_190312_0039.jpg,512,512,Metal_0,108,26,401,435
100_190312_0040.jpg,512,512,Metal_0,171,76,416,480
100_190312_0041.jpg,512,512,Metal_0,159,71,348,488
100_190312_0042.jpg,512,512,Metal_0,138,10,343,461
100_190312_0043.jpg,512,512,Metal_0,205,32,430,479
100_190312_0044.jpg,512,512,Metal_0,149,29,332,441
100_190312_0045.jpg,512,512,Metal_0,117,1,334,435
100_190312_0046.jpg,512,512,Metal_0,130,37,401,466
100_190312_0047.jpg,512,512,Metal_0,63,117,372,419
100_190312_0048.jpg,512,512,Metal_0,169,48,390,510
100_190312_0049.jpg,512,512,Metal_0,100,1,405,512
100_190312_0050.jpg,512,512,Metal_0,77,43,391,466
100_190312_0051.jpg,512,512,Metal_0,117,16,512,411
100_190312_0052.jpg,512,512,Metal_0,141,183,475,512
100_190312_0053.jpg,512,512,Metal_0,132,1,352,459
100_190312_0054.jpg,512,512,Metal_0,116,1,350,432
100_190312_0055.jpg,512,512,Metal_0,157,1,397,476
100_190312_0056.jpg,512,512,Metal_0,299,31,512,510
100_190312_0057.jpg,512,512,Metal_0,91,26,338,448
100_190312_0058.jpg,512,512,Metal_0,114,81,370,495
100_190312_0059.jpg,512,512,Metal_0,62,1,323,410
100_190312_0060.jpg,512,512,Metal_0,20,4,324,488
100_190312_0061.jpg,512,512,Metal_0,92,106,443,510
100_190312_0062.jpg,512,512,Metal_0,70,59,392,512
100_190312_0063.jpg,512,512,Metal_0,187,1,359,484
100_190312_0064.jpg,512,512,Metal_0,191,1,361,462
100_190312_0065.jpg,512,512,Metal_0,188,1,357,463
100_190312_0066.jpg,512,512,Metal_0,210,68,366,512
100_190312_0067.jpg,512,512,Metal_0,59,1,316,512
100_190312_0068.jpg,512,512,Metal_0,201,68,358,351
100_190312_0069.jpg,512,512,Metal_0,152,28,389,439
100_190312_0070.jpg,512,512,Metal_0,167,41,405,379
100_190312_0071.jpg,512,512,Metal_0,127,3,381,362
100_190312_0072.jpg,512,512,Metal_0,94,93,469,416
100_190312_0073.jpg,512,512,Metal_0,93,100,401,477
100_190312_0074.jpg,512,512,Metal_0,103,95,325,387
100_190312_0075.jpg,512,512,Metal_0,125,79,319,341
100_190312_0076.jpg,512,512,Metal_0,201,1,454,366
100_190312_0077.jpg,512,512,Metal_0,103,1,388,396
100_190312_0078.jpg,512,512,Metal_0,3,1,266,434
100_190312_0079.jpg,512,512,Metal_0,143,33,403,489
100_190312_0080.jpg,512,512,Metal_0,133,66,325,439
100_190312_0081.jpg,512,512,Metal_0,159,98,392,450
100_190312_0082.jpg,512,512,Metal_0,130,1,417,417
100_190312_0083.jpg,512,512,Metal_0,85,137,369,388
100_190312_0084.jpg,512,512,Metal_0,50,54,445,452
100_190312_0085.jpg,512,512,Metal_0,92,137,373,386
100_190312_0086.jpg,512,512,Metal_0,129,110,359,497
100_190312_0087.jpg,512,512,Metal_0,126,40,342,470
100_190312_0088.jpg,512,512,Metal_0,157,40,354,486
100_190312_0089.jpg,512,512,Metal_0,141,10,354,483
100_190312_0090.jpg,512,512,Metal_0,163,1,378,491
100_190312_0091.jpg,512,512,Metal_0,215,1,445,472
100_190312_0092.jpg,512,512,Metal_0,144,4,394,482
100_190312_0093.jpg,512,512,Metal_0,134,32,385,420
100_190312_0094.jpg,512,512,Metal_0,80,64,377,359
100_190312_0095.jpg,512,512,Metal_0,77,1,297,435
100_190312_0096.jpg,512,512,Metal_0,83,21,315,493
100_190312_0097.jpg,512,512,Metal_0,133,10,353,490
100_190312_0098.jpg,512,512,Metal_0,139,22,367,460
100_190312_0099.jpg,512,512,Metal_0,117,52,371,448
100_190312_0100.jpg,512,512,Metal_0,91,100,408,411
100_190312_0101.jpg,512,512,Metal_0,172,81,337,430
100_190312_0102.jpg,512,512,Metal_0,124,39,321,458
100_190312_0103.jpg,512,512,Metal_0,161,36,420,443
100_190312_0104.jpg,512,512,Metal_0,170,53,390,374
100_190312_0105.jpg,512,512,Metal_0,208,1,419,444
100_190312_0106.jpg,512,512,Metal_0,137,2,401,450
100_190312_0107.jpg,512,512,Metal_0,192,30,396,506
100_190312_0108.jpg,512,512,Metal_0,155,35,366,486
100_190312_0109.jpg,512,512,Metal_0,172,1,383,486
100_190312_0110.jpg,512,512,Metal_0,104,75,361,437
100_190312_0111.jpg,512,512,Metal_0,134,66,337,450
100_190312_0112.jpg,512,512,Metal_0,99,88,358,512
100_190312_0113.jpg,512,512,Metal_0,60,108,374,512
100_190312_0114.jpg,512,512,Metal_0,16,66,407,485
100_190312_0115.jpg,512,512,Metal_0,66,64,376,512
100_190312_0116.jpg,512,512,Metal_0,89,17,379,501
100_190312_0117.jpg,512,512,Metal_0,103,102,378,382
100_190312_0118.jpg,512,512,Metal_0,125,51,388,454
100_190312_0119.jpg,512,512,Metal_0,172,35,386,466
100_190312_0120.jpg,512,512,Metal_0,184,29,392,488
100_190312_0121.jpg,512,512,Metal_0,188,2,403,482
100_190312_0122.jpg,512,512,Metal_0,114,57,324,489
100_190312_0123.jpg,512,512,Metal_0,114,82,367,481
100_190312_0124.jpg,512,512,Metal_0,196,17,404,492
100_190312_0125.jpg,512,512,Metal_0,169,24,358,481
100_190312_0126.jpg,512,512,Metal_0,168,1,388,508
100_190312_0127.jpg,512,512,Metal_0,123,27,361,434
